uid	pf_name
25045	Pfam-B_5052
25461	ubiquitin
24608	Pfam-B_41911
24608	zf-C3HC4
26867	zf-C4
25049	PDZ
25049	Pfam-B_33818
26158	Band_41
26158	ERM
25136	Pfam-B_89390
26574	Asp
26873	OMPdecase
26873	Pfam-B_1302
26873	Pfam-B_69533
26873	Pribosyltran
24474	Ferritin
25603	Pfam-B_34085
25603	Ribosomal_L19e
27017	Ferritin
27253	CBFB_NFYA
27253	Pfam-B_88514
26533	Pfam-B_15942
25100	BTB
25100	MATH
27067	GST_C
27067	GST_N
25624	Pfam-B_6426
25624	Pfam-B_91990
25624	Pkinase
25115	Pfam-B_1
25115	Pfam-B_11137
27283	Pfam-B_14814
27283	Pfam-B_17029
27283	Vitellogenin_N
27283	VWD
25420	ENTH
25420	Pfam-B_56454
25420	Pfam-B_57306
25420	UIM
24619	Proteasome
25290	ZZ
26903	F-box
26903	FTH
26903	Pfam-B_12076
26903	Pfam-B_564
26903	Pfam-B_6740
26903	Pfam-B_9186
26903	Pfam-B_94935
27157	Pfam-B_6824
27157	Pfam-B_8408
27157	WH2
25163	Pfam-B_29176
25163	Pfam-B_40346
25806	C_tripleX
25806	DUF1096
25806	Pfam-B_5335
26806	C_tripleX
26806	DUF1096
27419	C_tripleX
27419	DUF1096
27389	Collagen
27389	Col_cuticle_N
26842	Pfam-B_20798
26842	Pfam-B_64645
26842	Pfam-B_8464
25651	KH_2
25651	Pfam-B_2841
25651	Ribosomal_S3_C
25306	Ribosomal_L13e
24453	p450
27444	Collagen
27444	Col_cuticle_N
27444	Pfam-B_1260
27444	Pfam-B_19899
26520	DB
24433	Lipocalin
24433	Pfam-B_107078
24725	PMSR
25383	PDZ
25383	Pfam-B_7508
25383	Pfam-B_77936
25383	Pfam-B_8540
27343	ATP-synt_DE
27343	ATP-synt_DE_N
25668	Lectin_leg-like
25668	Pfam-B_11083
25454	PALP
26303	ADH_zinc_N
25636	Pfam-B_10279
25636	Pfam-B_18297
25636	Pfam-B_37462
25636	Pfam-B_6270
25636	Ribosomal_L13
26074	C_tripleX
26074	Keratin_B2
26074	Pfam-B_6
25662	C_tripleX
25484	C_tripleX
25484	DUF1096
25484	Pfam-B_5335
26431	Ribosomal_L6
25110	C_tripleX
25110	DUF1096
24437	Ribosomal_S19e
27461	FA_desaturase
27461	Pfam-B_60559
24774	Lipase_GDSL
24774	Pfam-B_13841
24774	Pfam-B_20814
24774	Pfam-B_2397
25407	CH
25407	efhand
25407	Pfam-B_104150
25407	Pfam-B_1290
25407	Pfam-B_2148
25407	Pfam-B_56928
25407	Spectrin
25493	ArfGap
25493	Pfam-B_39712
26293	Pfam-B_20798
26293	Pfam-B_8464
25152	Pfam-B_20798
25152	Pfam-B_8464
25063	Proteasome
27463	Mov34
27463	Pfam-B_1362
27463	Pfam-B_8192
25861	Ribosomal_L1
25511	LTV
26457	Lectin_C
24348	Transketolase_C
24348	Transket_pyr
25966	AAA
25966	Pfam-B_2138
25966	Pfam-B_2679
25966	Pfam-B_5141
25966	TIP49
24469	Gp-FAR-1
24630	NDK
25908	Ribosomal_S4
25908	S4
24546	START
24399	NTF2
24399	Pfam-B_6
24399	RRM_1
25031	C_tripleX
25031	DUF1096
25031	Pfam-B_5335
26331	zf-CCCH
27209	Pfam-B_1745
27209	ShTK
25309	EB
25309	Pfam-B_2099
25309	Pfam-B_3253
25696	C_tripleX
25696	DUF1096
25696	Pfam-B_5335
27445	Calponin
24988	KOW
24988	Pfam-B_1589
24988	Pfam-B_9163
24988	Ribosomal_S4e
24988	S4
27124	Ribosomal_L37ae
24704	Pro_isomerase
26152	Collagen
26152	Col_cuticle_N
27357	PGI
27112	Ank
27112	Pfam-B_21710
27112	Pfam-B_5579
25368	Collagen
25368	Col_cuticle_N
25412	K_tetra
25412	Pfam-B_4425
25412	Pfam-B_69920
27056	efhand
27056	Pfam-B_107276
25669	Pfam-B_1776
25669	Pfam-B_343
25669	Pfam-B_5258
25717	Pfam-B_6580
26900	GoLoco
26900	Pfam-B_50851
26900	Pfam-B_50852
26900	Pfam-B_73245
27092	Lectin_C
25778	UQ_con
25869	AAA
25869	Pfam-B_1962
25814	GST_C
25814	GST_N
25881	Pfam-B_931
25881	Ribosomal_L30
24622	Pfam-B_18572
24622	Ribosomal_L18p
24297	Pfam-B_81416
24845	Pfam-B_1363
24845	Pfam-B_13770
24845	Pfam-B_3922
24845	Synaptobrevin
25597	Pfam-B_62298
27247	Pfam-B_460
27247	Pfam-B_8315
27247	Thioredoxin
25954	fn3
25954	Pfam-B_16391
25954	Pfam-B_22777
25954	Pfam-B_26430
25954	Pfam-B_42307
25954	Pfam-B_42308
25954	Pfam-B_42309
25954	Pfam-B_46917
25954	Pfam-B_73636
25175	Pfam-B_52465
25175	Pfam-B_58272
25175	Pfam-B_70174
25175	Pfam-B_88372
25175	WD40
24674	Pfam-B_76761
27168	G-gamma
24358	Pfam-B_3997
24358	Pfam-B_51215
24358	Pfam-B_85774
24358	SH2
24921	Ion_trans
24921	Pfam-B_3014
24921	Pfam-B_3335
24921	Pfam-B_70
27054	Pfam-B_11432
27054	Pfam-B_12460
27054	Pfam-B_17734
27054	Pfam-B_28816
27054	Pfam-B_9689
25020	Pfam-B_6
25020	UBA
26094	Pkinase
27449	MATH
27449	Pfam-B_92228
27449	Pfam-B_92245
26481	Pfam-B_13918
26481	Pfam-B_30142
26481	TPR
26510	F-box
26510	Pfam-B_17507
26510	Pfam-B_3085
26480	Pfam-B_44367
26480	Pfam-B_6199
26480	Pfam-B_96409
26480	RRM_1
27382	CC
26989	Pfam-B_105933
26989	Pfam-B_42047
26989	Pfam-B_5904
26989	Pfam-B_5982
26989	Pfam-B_6689
26989	Pfam-B_6691
26989	RRM_1
26959	GDI
26124	Pfam-B_13338
26124	Pkinase
24945	RRM_1
26985	DUF801
26985	Pfam-B_17
26985	Pfam-B_37139
26985	Pfam-B_37160
26985	Pfam-B_54174
24679	zf-C2H2
26587	Pkinase
25749	ATP-synt_F
24490	Ribonuc_red_sm
24941	Lipase_2
25498	Pfam-B_11785
25498	Pfam-B_8276
25695	Neur_chan_LBD
25695	Neur_chan_memb
26491	Filament
26491	IF_tail
25173	Ank
25173	Death
25173	Pfam-B_9775
25764	AT_hook
25764	Pfam-B_1482
25764	Pfam-B_19631
25764	Pfam-B_26983
24936	Pfam-B_3207
24936	Pfam-B_3208
24936	Pfam-B_65421
24936	Pfam-B_65994
24936	Pfam-B_66676
24936	RRM_1
26170	BTB
26170	MATH
26359	NHL
26359	Pfam-B_20502
26359	Pfam-B_74163
26359	zf-B_box
26359	zf-C3HC4
27337	DUF216
27337	Pfam-B_32395
24602	Pfam-B_12433
24602	Pfam-B_16067
24602	Pfam-B_21939
24602	Pfam-B_77345
24602	Pfam-B_9624
24603	V-ATPase_H
26479	Aconitase
26479	Aconitase_C
26479	Pfam-B_2169
26479	Pfam-B_326
24980	RnaseH
24943	Pfam-B_13702
24943	Plus-3
25324	EMP24_GP25L
25472	Pfam-B_2864
25472	Ribosomal_L7Ae
26716	Histone
26716	Pfam-B_327
25686	DnaJ
25686	Pfam-B_10622
25686	Pfam-B_8284
26073	BTB
26073	F5_F8_type_C
26073	Pfam-B_15510
26073	Pfam-B_187
27229	GST_C
27229	GST_N
26307	Pfam-B_23033
27041	F-box
27041	Pfam-B_14908
27041	Pfam-B_79
27041	zf-UBR1
25126	DUF1280
25126	Pfam-B_17856
25126	Pfam-B_42067
25126	Pfam-B_42068
25126	Pfam-B_48142
25126	Pfam-B_7583
25126	Pfam-B_9886
26941	Glycos_transf_2
26941	Pfam-B_11817
26941	Pfam-B_236
26941	Ricin_B_lectin
26052	Ribosomal_S17
25246	DUF1448
24595	Myosin_tail_1
24595	Pfam-B_1
24595	Pfam-B_13
24595	Pfam-B_29857
24595	Pfam-B_30452
24595	Pfam-B_44558
24595	Pfam-B_45129
24595	Pfam-B_70490
24595	Pfam-B_75376
24595	Pfam-B_88147
24595	Pfam-B_88768
24595	Pfam-B_88865
24595	Pfam-B_92209
24998	Pfam-B_5898
24998	PX
26038	Motile_Sperm
26038	Pfam-B_51712
26038	TB2_DP1_HVA22
26372	FYVE
26372	Pfam-B_21740
26372	WD40
25353	Pfam-B_38644
25923	DER1
27127	Pfam-B_10101
27127	Pfam-B_103154
27127	Pfam-B_103155
27127	Pfam-B_95148
27127	Reticulon
26978	Pfam-B_38644
24983	Pfam-B_18601
24983	PX
26880	Pfam-B_50298
27483	TB2_DP1_HVA22
26778	C2
26778	Pfam-B_102516
26778	Pfam-B_102518
26778	Pfam-B_10375
26778	Pfam-B_69563
26778	Pfam-B_9885
24477	PRA1
26896	TPD52
26949	LRR
26949	Pfam-B_83370
25214	Pfam-B_13130
25214	TB2_DP1_HVA22
26142	Acyltransferase
26142	Pfam-B_54325
26142	Pfam-B_92492
25087	DUF148
27284	efhand
27284	Pfam-B_1342
27284	Pfam-B_1377
27284	Pfam-B_14
27284	Pfam-B_23212
27284	Pfam-B_2360
27284	Pfam-B_3461
27284	Pfam-B_56632
27284	Pfam-B_67851
24612	GTP_EFTU
24612	GTP_EFTU_D2
24612	Pfam-B_1726
25370	MFS_1
25370	Pfam-B_12516
25833	Pfam-B_9763
25833	S10_plectin
24917	Collagen
24917	Col_cuticle_N
26504	7tm_5
25010	SCP
24794	Lipase_3
24794	Pfam-B_22949
24794	Pfam-B_93976
27379	COesterase
25118	Pfam-B_10241
25118	Pfam-B_6168
25887	Pfam-B_1319
25887	Pfam-B_6594
25689	Mov34
25689	Pfam-B_1362
25689	Pfam-B_52252
25204	Pfam-B_42583
26328	EGF
26328	EGF_CA
26328	Lectin_C
26328	Pfam-B_30257
26328	Pfam-B_32602
26328	Pfam-B_35132
26328	Pfam-B_5204
26328	Pfam-B_64482
26328	Pfam-B_74309
26328	Pfam-B_80
26328	Pfam-B_89922
26328	VWA
25534	Pfam-B_1592
25507	Hormone_recep
25507	Pfam-B_1851
25507	Pfam-B_887
25507	zf-C4
26046	Pfam-B_16529
26046	zf-C2H2
26537	Pfam-B_74508
26537	Pkinase
25589	Pfam-B_58865
25589	Pfam-B_64
25589	Pfam-B_78569
25589	Y_phosphatase
26078	ShTK
27242	YEATS
25356	Pfam-B_11359
25356	Pfam-B_42894
25356	Pfam-B_983
25808	Pfam-B_6354
27110	Neur_chan_LBD
27110	Neur_chan_memb
27110	Pfam-B_41712
26505	Glucosamine_iso
26505	Pfam-B_4017
26505	Pfam-B_52350
26245	Homeobox
26245	Pfam-B_46768
26103	Aldo_ket_red
24389	Pfam-B_49975
25850	Ndc80_HEC
25850	Pfam-B_1
25850	Pfam-B_127
25850	Pfam-B_87770
25850	Pfam-B_87837
26710	A_deamin
26710	dsrm
24651	KH_1
24398	Glycolytic
24726	HAP1_N
24726	Pfam-B_71827
26571	Hormone_recep
26571	Pfam-B_90225
26571	zf-C4
25701	Calreticulin
24325	LRR
24325	LRRCT
24325	LRRNT
24325	Pfam-B_13090
24325	Pfam-B_21814
24325	Pfam-B_71404
24325	Pfam-B_83814
24432	Actin
25588	Cpn60_TCP1
26187	PALP
26187	Pfam-B_81536
26187	Pfam-B_85747
24785	Ribosomal_L2
24785	Ribosomal_L2_C
25457	DEAD
25457	Helicase_C
25367	Zona_pellucida
25262	Pfam-B_68242
25262	Pfam-B_84690
25262	PWWP
25585	Pfam-B_9685
26360	Pfam-B_24126
26360	Pfam-B_33887
26360	Pfam-B_33968
26360	Pfam-B_93424
26360	Pfam-B_93428
26360	Pfam-B_93460
26798	Pfam-B_56395
24923	Pfam-B_1526
24923	Pfam-B_1941
24923	Pfam-B_24130
24923	Pfam-B_2633
24923	Pfam-B_32969
24923	Pfam-B_423
24923	Pfam-B_67310
25783	Pfam-B_12628
25783	Pfam-B_17506
24559	Skp1
24559	Skp1_POZ
26821	ATP-gua_Ptrans
26821	ATP-gua_PtransN
27469	HSP20
26390	Pfam-B_69542
24700	zf-CCCH
27377	Hormone_recep
27377	Pfam-B_12269
27377	Pfam-B_7789
27377	zf-C4
25221	LRR
25221	Pfam-B_11296
25221	Pfam-B_14847
25221	Pfam-B_1879
25221	Pfam-B_3927
25221	Pfam-B_4784
25505	14-3-3
27246	NTP_transf_2
27246	PAP_assoc
27246	Pfam-B_1214
27246	Pfam-B_5061
25510	DUF856
26362	HORMA
24446	Pfam-B_83363
25388	AdoHcyase
25388	AdoHcyase_NAD
24663	zf-C4
25535	Hormone_recep
25535	zf-C4
25705	GTP_EFTU
25705	GTP_EFTU_D2
25705	GTP_EFTU_D3
27333	TLE_N
27333	WD40
26550	IF-2B
26236	fn3
26236	I-set
26236	ig
26236	Pfam-B_15948
26236	Pfam-B_15951
26236	Pfam-B_22509
26236	Pfam-B_657
26236	Pfam-B_71583
26236	Pfam-B_85624
26236	Pfam-B_9668
26236	PH
26236	RCSD
26236	RhoGEF
26236	SH3_2
27269	Ins_beta
24600	fn3
24600	I-set
24600	ig
24600	Pfam-B_22777
24600	Pfam-B_2813
24600	Pfam-B_46917
24600	Pfam-B_4875
24600	Pfam-B_64
24600	Pfam-B_657
24600	Y_phosphatase
25074	Pfam-B_2065
25308	DUF278
25308	Pfam-B_61754
25964	CKS
25912	Glyco_transf_11
26424	Lectin_C
26424	Pfam-B_5789
26424	VWA
24995	Pfam-B_20293
24995	Pfam-B_24127
24995	zf-C3HC4
27154	Hormone_recep
27154	Pfam-B_30259
27154	Pfam-B_9004
27154	zf-C4
26690	Pfam-B_4899
26690	zf-C3HC4
25993	Thiolase_C
25993	Thiolase_N
26304	C1_1
26304	Pfam-B_19184
26304	Pfam-B_39757
26304	Pfam-B_71027
26304	Pfam-B_80529
26304	Pkinase
26304	RBD
24868	Pfam-B_20502
24868	Pfam-B_4041
24868	Pfam-B_84773
24868	zf-B_box
24868	zf-C3HC4
26352	Pfam-B_11073
27134	fn3
27134	I-set
27134	ig
26773	K_tetra
26773	Pfam-B_13870
26579	Pfam-B_104265
26579	Pfam-B_14688
26579	Pfam-B_16939
26579	Pfam-B_6
25478	Isochorismatase
27075	Ribosomal_L23
27075	Ribosomal_L23eN
25300	ubiquitin
27031	Hormone_recep
27031	Pfam-B_30259
27031	Pfam-B_9004
27031	zf-C4
25687	efhand
25184	Pfam-B_17448
25184	Pfam-B_8700
27099	Collagen
27099	Col_cuticle_N
26815	MAS20
24762	LRR
24762	LRRNT
24822	Cyclin_N
24822	Pfam-B_69252
24822	Pfam-B_80778
26221	Pfam-B_57554
26221	WD40
27479	Pfam-B_11518
27479	Pfam-B_260
27479	Pfam-B_495
27479	Pfam-B_524
27479	Pfam-B_8919
26977	Pfam-B_90137
26266	NAF1
24701	Pfam-B_23669
24701	Pfam-B_32693
24701	Pfam-B_4780
24701	Pfam-B_5037
24701	Pfam-B_54825
24701	TPR
25182	Pfam-B_58689
25182	Pfam-B_89203
25182	zf-C2H2
25987	Pfam-B_69678
25987	Pfam-B_69722
25987	Pfam-B_69728
27486	7tm_1
26556	Pfam-B_1120
26556	Pfam-B_1184
26556	Pfam-B_1239
26556	Pfam-B_1513
26556	Pfam-B_453
26556	Pfam-B_506
26556	Pfam-B_51382
26556	Pfam-B_768
26556	Pfam-B_98872
26556	Transposase_1
26568	Pfam-B_20538
26568	Pfam-B_96383
25276	Collagen
25276	Col_cuticle_N
26728	Pfam-B_10149
26728	Pfam-B_12349
26728	Pfam-B_14892
26728	Pfam-B_17
26728	Pfam-B_27082
26728	Pfam-B_27085
26728	Pfam-B_35076
26728	Pfam-B_7661
26728	Pfam-B_8339
26728	Pfam-B_87160
25679	Lectin_C
26919	Pfam-B_36707
26919	Pfam-B_71458
26919	zf-C2H2
27044	14-3-3
25060	Pfam-B_86881
24471	zf-C4
25381	DUF158
25442	Pfam-B_1120
25442	Pfam-B_1184
25442	Pfam-B_1239
25442	Pfam-B_1513
25442	Pfam-B_453
25442	Pfam-B_506
25442	Pfam-B_51382
25442	Pfam-B_768
25442	Transposase_1
26165	Pfam-B_6
26165	Pfam-B_80600
26165	Pfam-B_88802
26165	zf-CCCH
26408	KH_1
26408	Pfam-B_96871
26408	Pfam-B_9721
25142	Pfam-B_49742
25142	zf-CCCH
26859	DUF618
26017	PB1
26017	Pfam-B_11248
26017	Pfam-B_6
26006	Pfam-B_49742
26006	Pfam-B_94629
26006	Pfam-B_96893
26006	zf-CCCH
26790	Collagen
26714	Adap_comp_sub
26714	Pfam-B_15006
26714	Pfam-B_17878
26714	Pfam-B_20177
26714	Pfam-B_27588
26714	Pfam-B_5964
24901	Lipin_N
24901	Pfam-B_2141
24901	Pfam-B_5048
24901	Pfam-B_73877
26605	MFS_1
26605	Pfam-B_5194
24577	FARP
26279	DUF1241
25885	PBD
25885	Pfam-B_46577
25885	Pfam-B_46578
25885	Pfam-B_78015
25742	Pfam-B_41571
25742	Pfam-B_5511
25742	Pfam-B_71923
25742	Pkinase
24560	GRAM
24560	Pfam-B_102186
24560	Pfam-B_13635
24560	Pfam-B_24861
24560	Pfam-B_43597
24560	Pfam-B_51145
24560	Pfam-B_63993
24560	Pfam-B_76188
24560	Pfam-B_76190
24560	TBC
26201	PA28_alpha
26201	PA28_beta
24797	Ank
24990	Peptidase_C1
24990	Pfam-B_35989
25456	Pfam-B_23031
25456	Pfam-B_57192
25456	Pkinase
25456	POLO_box
27260	Asp
24597	Pfam-B_23752
24597	Pfam-B_3259
24597	Ribosomal_L21e
26765	DUF1339
26765	Pfam-B_10916
26765	Pfam-B_56933
25574	Gal_Lectin
25574	Pfam-B_65283
25574	Pfam-B_65293
27394	SH2
27394	SH3_1
25743	Pfam-B_101081
26215	BTB
26215	MATH
26215	Pfam-B_13884
25264	ACT
25264	Biopterin_H
24309	Complex1_LYR
24309	Pfam-B_28238
25071	PAM2
25071	Pfam-B_14844
25071	Pfam-B_82118
25071	Pfam-B_9306
26230	DUF141
26230	Pfam-B_20717
26230	Pfam-B_98634
25943	Ribosomal_L18ae
25003	ABC_membrane
25003	ABC_tran
25003	Pfam-B_23864
25003	Pfam-B_32373
25003	Pfam-B_6635
25003	Pfam-B_75799
25003	Pfam-B_8
27001	AAA
27001	Pfam-B_84756
27001	Pfam-B_936
26259	Ribosomal_L11
26259	Ribosomal_L11_N
26516	WD40
25602	Pfam-B_897
25602	Ribosomal_S15
25903	Pfam-B_25534
25903	Pfam-B_41330
25903	Pfam-B_5858
25903	Pfam-B_84182
25903	Pfam-B_84202
25903	THAP
25903	Y_phosphatase
26022	NUDIX
24721	Pfam-B_45624
24721	TFIIE_alpha
26586	Zip
27117	GRAM
27117	Pfam-B_24044
27117	Pfam-B_5318
27117	Pfam-B_6
26162	Pfam-B_3252
26162	Pfam-B_3472
26162	Pfam-B_50443
26162	Pfam-B_6807
26162	TPR
25642	Bromodomain
25642	Pfam-B_60656
25642	Pfam-B_9675
24323	Pfam-B_4041
24323	zf-B_box
24323	zf-C3HC4
24409	Pfam-B_58650
24409	Pfam-B_72204
25097	Pfam-B_1
25097	Pfam-B_15174
25097	Pfam-B_86762
25097	Pfam-B_87770
25097	Pfam-B_87837
25097	Uso1_p115_C
24579	zf-C3HC4
25619	Peptidase_C1
25619	Pfam-B_103033
27153	Pfam-B_95814
24813	Pfam-B_72204
24813	Pfam-B_8117
24813	Pfam-B_84593
24813	Pkinase
25140	Kinesin
25140	Pfam-B_1
25140	Pfam-B_10060
25140	Pfam-B_11133
25140	Pfam-B_13
25140	Pfam-B_19023
25140	Pfam-B_27533
25140	Pfam-B_4540
25140	Pfam-B_47860
25915	DUF829
25243	Pfam-B_1
25243	Pfam-B_23663
25243	Pfam-B_624
25243	Pfam-B_87770
25931	Transaldolase
25590	Pfam-B_1
25590	Pfam-B_127
25590	Pfam-B_13549
25590	Pfam-B_14422
25590	Pfam-B_26544
25590	Pfam-B_30540
25590	Pfam-B_34649
25590	Pfam-B_44771
25590	Pfam-B_6105
25590	Pfam-B_80437
25590	Pfam-B_9064
25590	Pfam-B_98193
25048	Pfam-B_11416
25048	Pfam-B_11821
25048	Pfam-B_45996
26957	F_actin_cap_B
24484	UDPGT
25796	Pfam-B_85685
26572	RRM_1
25856	Porin_3
25719	Pfam-B_11458
25719	Pfam-B_2520
25719	Pfam-B_3096
25719	Pfam-B_3363
25719	Pfam-B_3424
25719	Pfam-B_6388
25719	Pfam-B_81969
25719	SH3_1
25948	Pfam-B_81468
25948	Pfam-B_92164
25948	TPR
25948	zf-C3HC4
26464	Pfam-B_57599
24522	Mt_ATP-synt_D
26196	zf-C2H2
25139	Peptidase_C1
25139	Pfam-B_45435
25471	Pfam-B_47949
25379	EGF
25379	EGF_CA
25379	Ldl_recept_a
25379	Notch
25379	Pfam-B_21537
25379	Pfam-B_2533
25379	Pfam-B_42455
25379	Pfam-B_52330
25379	Pfam-B_56643
25379	SEA
25379	VWA
24442	Pfam-B_12511
24442	Pfam-B_4729
24442	Uso1_p115_head
26561	Hormone_recep
26561	Pfam-B_30255
26561	Pfam-B_30259
26561	zf-C4
26218	GRASP55_65
26218	Pfam-B_5495
26218	Pfam-B_5506
25190	Hormone_recep
25190	Pfam-B_46541
25190	Pfam-B_90225
25190	zf-C4
24534	Pfam-B_11524
24534	Pfam-B_13524
24534	TBC
25089	Pkinase
25985	Ribosomal_S13
24300	MRP-L47
25659	DUF278
24820	AT_hook
24820	Pfam-B_75776
27271	Pfam-B_1
27271	Pfam-B_127
25256	Aminotran_1_2
25256	Pfam-B_247
26619	Calponin
27014	Pfam-B_31049
27014	Pfam-B_31051
24775	Collagen
24775	Col_cuticle_N
24775	Pfam-B_1260
24773	2-oxoacid_dh
24773	Biotin_lipoyl
24773	E3_binding
25265	LRR
25265	Pfam-B_102274
25265	Pfam-B_97501
27104	Pfam-B_85
27104	Tubulin
27104	Tubulin_C
24368	Pfam-B_6354
24506	EF1_GNE
24506	Pfam-B_1963
24506	Pfam-B_2789
24667	MOSC
24667	MOSC_N
27219	Peptidase_M16
27219	Peptidase_M16_C
25254	Pfam-B_38087
24371	FAA_hydrolase
24371	Pfam-B_6233
24371	Pfam-B_6858
25138	DUF1261
26868	Carb_anhydrase
26295	DUF290
24592	CUB
26818	DUF148
26818	Pfam-B_65006
25547	zf-C2H2
24659	Kinesin
24659	Pfam-B_33791
24659	Pfam-B_4940
26624	DUF1248
26624	Pfam-B_48272
26624	Pfam-B_5842
25364	Pfam-B_55664
25364	Ribosomal_L5
25364	Ribosomal_L5_C
26129	E2F_TDP
26129	Pfam-B_3146
25844	F-box
25844	Pfam-B_150
25844	Pfam-B_77166
25844	Pfam-B_80222
26051	DUF933
26051	GTP1_OBG
26051	Pfam-B_20
25371	Ribosomal_L7Ae
26689	Metallophos
26689	Pfam-B_382
27498	Ground-like
24686	MATH
24686	Pfam-B_1
25283	Pfam-B_704
25283	SecY
24682	Pfam-B_3215
25929	Pfam-B_21234
25929	Pfam-B_52458
25929	Pfam-B_82
25529	UPF0057
26311	Chorion_2
26389	Arrestin_C
26389	Arrestin_N
24434	KH_1
24434	Pfam-B_17017
24434	Pfam-B_6988
24524	Acyl-CoA_dh
24524	Acyl-CoA_dh_M
24524	Acyl-CoA_dh_N
27358	Pfam-B_16701
24443	Myosin_tail_1
24299	HGTP_anticodon
24299	Pfam-B_284
24299	Pfam-B_311
24299	TGS
24299	tRNA-synt_2b
26522	Pfam-B_48107
26322	Pfam-B_36597
26322	Pfam-B_36599
26322	Pfam-B_70533
26322	Pfam-B_87110
27026	BIR
25007	Pfam-B_2058
25007	Pfam-B_3451
25007	Ribosomal_S6e
24306	UQ_con
26135	Pfam-B_12186
26135	Pfam-B_15038
26243	PAXNEB
26243	Pfam-B_106896
25637	Gp_dh_C
25637	Gp_dh_N
25637	Pfam-B_1499
27291	efhand
27291	Pfam-B_6489
24397	Pfam-B_1
24397	Pfam-B_11137
24397	Pfam-B_11575
24397	Pfam-B_624
24397	Pfam-B_87785
24397	Pfam-B_90077
26334	Collagen
26334	Col_cuticle_N
26308	PABP
26308	Pfam-B_10542
26308	Pfam-B_3170
26308	Pfam-B_34558
26308	Pfam-B_35878
26308	Pfam-B_92943
26308	Pfam-B_94485
26308	RRM_1
25342	G-alpha
27023	GoLoco
27023	Pfam-B_74486
27023	TPR
26013	GoLoco
26013	Pfam-B_27807
26013	Pfam-B_7633
26013	Rap_GAP
25181	Pex14_N
26565	Ribosomal_L6e
25351	FAD-oxidase_C
25351	FAD_binding_4
25508	Aldedh
25508	Pfam-B_32203
27159	Alba
27159	Pfam-B_27468
24912	Pfam-B_3070
24912	Ribosomal_L3
27107	Pfam-B_34461
26463	Collagen
26463	Col_cuticle_N
26284	Pfam-B_51019
26284	Pfam-B_74947
26508	NAP
26922	Ski_Sno
25116	Actin
25892	Bile_Hydr_Trans
25892	Pfam-B_147
25892	Pfam-B_3117
25892	Pfam-B_51430
25892	Pfam-B_8062
25678	Pfam-B_17725
25678	Pfam-B_24509
25678	Pfam-B_5309
25678	TPR
26589	GMP_PDE_delta
26748	Glyco_hydro_31
26748	Pfam-B_310
26748	Pfam-B_3583
26748	Pfam-B_58231
25676	Annexin
26309	Filament
26309	IF_tail
26309	Pfam-B_36212
26438	Trp_dioxygenase
26300	Epimerase
25501	Dynamitin
25501	Pfam-B_127
27027	Steroid_dh
27027	ubiquitin
24363	ATP-synt_ab
24363	ATP-synt_ab_C
24363	ATP-synt_ab_N
24363	Pfam-B_7
26025	TCTP
24518	LRR
26872	Gal-bind_lectin
26872	Pfam-B_29765
26378	Actin
25650	Pfam-B_1
25650	Pfam-B_42823
25650	Pfam-B_624
27141	UCH
24405	DUF895
24405	Pfam-B_2001
24405	Pfam-B_22909
26645	efhand
26696	Pfam-B_23031
26696	Pfam-B_57192
26696	Pkinase
26696	POLO_box
27084	Pfam-B_70824
27084	Pkinase
27319	CH
27319	Pfam-B_100775
27319	Pfam-B_26824
27319	PH
27319	SH3_1
27319	Spectrin
26850	ECH
25707	Pfam-B_1753
25707	Pfam-B_58226
27368	Hormone_recep
27368	Pfam-B_30259
27368	Pfam-B_38205
27368	Pfam-B_41726
27368	Pfam-B_67151
27368	zf-C4
26312	Pfam-B_2556
24634	IF-2B
24977	DUF1213
24977	DUF854
24977	Pfam-B_18781
24977	Pfam-B_19093
24977	Pfam-B_27336
24977	Pfam-B_64418
24977	Pfam-B_64422
24977	Pfam-B_64426
24977	Pfam-B_64572
24977	Pfam-B_85977
25417	Arf
24799	4_1_CTD
24799	Band_41
24799	Pfam-B_23571
24799	Pfam-B_397
24799	Pfam-B_48530
26750	KE2
26418	DUF569
26418	Pfam-B_77374
25328	LIM
25328	PDZ
25328	Pfam-B_17121
25328	Pfam-B_89755
27019	LIM
26734	SCP
24789	Myb_DNA-binding
24789	Pfam-B_64780
24789	Pfam-B_64783
24789	Pfam-B_70051
24789	Pfam-B_89552
26786	Pfam-B_11073
26786	ubiquitin
26969	Pfam-B_13
26969	Pfam-B_29959
26969	Pfam-B_31907
26969	Pfam-B_31974
26969	Pfam-B_32016
26969	Pfam-B_44362
26969	Pfam-B_54397
26969	Pfam-B_54398
24500	DEP
24500	Dishevelled
24500	DIX
24500	PDZ
24500	Pfam-B_10971
24500	Pfam-B_4052
24500	Pfam-B_7204
24500	Pfam-B_78885
24500	Pfam-B_78896
25928	dsDNA_bind
26979	Pfam-B_31049
26979	Pfam-B_31051
26979	Pfam-B_50848
26979	Pfam-B_50849
24482	DUF1164
27057	DUF141
24274	Collagen
24274	Col_cuticle_N
25866	WW
26156	Ctr
25693	Pfam-B_55107
25693	Pfam-B_55110
25693	TF_AP-2
26684	Guanylate_kin
26684	PDZ
26684	Pfam-B_1
26684	Pfam-B_170
26684	Pfam-B_21735
26684	Pfam-B_2601
26684	Pfam-B_3327
26684	Pfam-B_64270
26684	Pfam-B_71585
26684	SH3_1
24915	SH3_1
25317	PDZ
25317	Pfam-B_101151
